date,blm,tweet_count
2015-08-07,Yes,0
2015-08-08,Yes,4
2015-08-09,Yes,4
2015-08-10,Yes,4
2015-08-11,Yes,8
2015-08-12,Yes,3
2015-08-13,Yes,7
2015-08-14,Yes,0
2015-08-15,Yes,15
2015-08-16,Yes,6
2015-08-17,Yes,1
2015-08-18,Yes,1
2015-08-19,Yes,1
2015-08-20,Yes,1
2015-08-21,Yes,1
2015-08-22,Yes,1
2015-08-23,Yes,1
2015-08-24,Yes,0
2015-08-25,Yes,0
2015-08-26,Yes,0
2015-08-27,Yes,0
2015-08-28,Yes,0
2015-08-29,Yes,0
2015-08-30,Yes,0
2015-08-31,Yes,0
2015-09-01,Yes,0
2015-09-02,Yes,2
2015-09-03,Yes,1
2015-09-04,Yes,3
2015-09-05,Yes,1
2015-09-06,Yes,1
2015-09-07,Yes,1
2015-09-08,Yes,1
2015-09-09,Yes,1
2015-09-10,Yes,1
2015-09-11,Yes,1
2015-09-12,Yes,0
2015-09-13,Yes,1
2015-09-14,Yes,0
2015-09-15,Yes,0
2015-09-16,Yes,1
2015-09-17,Yes,2
2015-09-18,Yes,0
2015-09-19,Yes,1
2015-09-20,Yes,0
2015-09-21,Yes,5
2015-09-22,Yes,0
2015-09-23,Yes,0
2015-09-24,Yes,5
2015-09-25,Yes,5
2015-09-26,Yes,0
2015-09-27,Yes,0
2015-09-28,Yes,0
2015-09-29,Yes,2
2015-09-30,Yes,0
2015-10-01,Yes,0
2015-10-02,Yes,0
2015-10-03,Yes,0
2015-10-04,Yes,0
2015-10-05,Yes,0
2015-10-06,Yes,0
2015-10-07,Yes,2
2015-10-08,Yes,0
2015-10-09,Yes,3
2015-10-10,Yes,0
2015-10-11,Yes,0
2015-10-12,Yes,1
2015-10-13,Yes,0
2015-10-14,Yes,0
2015-10-15,Yes,0
2015-10-16,Yes,0
2015-10-17,Yes,0
2015-10-18,Yes,0
2015-10-19,Yes,2
2015-10-20,Yes,8
2015-10-21,Yes,4
2015-10-22,Yes,6
2015-10-23,Yes,3
2015-10-24,Yes,2
2015-10-25,Yes,1
2015-10-26,Yes,3
2015-10-27,Yes,5
2015-10-28,Yes,2
2015-10-29,Yes,6
2015-10-30,Yes,0
2015-10-31,Yes,1
2015-11-01,Yes,0
2015-11-02,Yes,0
2015-11-03,Yes,2
2015-11-04,Yes,0
2015-11-05,Yes,1
2015-11-06,Yes,0
2015-11-07,Yes,3
2015-11-08,Yes,0
2015-11-09,Yes,1
2015-11-10,Yes,3
2015-11-11,Yes,0
2015-11-12,Yes,0
2015-11-13,Yes,0
2015-11-14,Yes,0
2015-11-15,Yes,1
2015-11-16,Yes,0
2015-11-17,Yes,0
2015-11-18,Yes,0
2015-11-19,Yes,1
2015-11-20,Yes,0
2015-11-21,Yes,0
2015-11-22,Yes,0
2015-11-23,Yes,0
2015-11-24,Yes,4
2015-11-25,Yes,6
2015-11-26,Yes,6
2015-11-27,Yes,3
2015-11-28,Yes,1
2015-11-29,Yes,5
2015-11-30,Yes,3
2015-12-01,Yes,1
2015-12-02,Yes,0
2015-12-03,Yes,0
2015-12-04,Yes,1
2015-12-05,Yes,0
2015-12-06,Yes,0
2015-12-07,Yes,4
2015-12-08,Yes,1
2015-12-09,Yes,2
2015-12-10,Yes,0
2015-12-11,Yes,3
2015-12-12,Yes,0
2015-12-13,Yes,2
2015-12-14,Yes,1
2015-12-15,Yes,0
2015-12-16,Yes,1
2015-12-17,Yes,1
2015-12-18,Yes,1
2015-12-19,Yes,0
2015-12-20,Yes,1
2015-12-21,Yes,0
2015-12-22,Yes,1
2015-12-23,Yes,3
2015-12-24,Yes,0
2015-12-25,Yes,0
2015-12-26,Yes,4
2015-12-27,Yes,0
2015-12-28,Yes,312
2015-12-29,Yes,717
2015-12-30,Yes,164
2015-12-31,Yes,25
2016-01-01,Yes,8
2016-01-02,Yes,10
2016-01-03,Yes,7
2016-01-04,Yes,7
2016-01-05,Yes,2
2016-01-06,Yes,1
2016-01-07,Yes,1
2016-01-08,Yes,3
2016-01-09,Yes,4
2016-01-10,Yes,2
2016-01-11,Yes,1
2016-01-12,Yes,2
2016-01-13,Yes,0
2016-01-14,Yes,1
2016-01-15,Yes,1
2016-01-16,Yes,18
2016-01-17,Yes,18
2016-01-18,Yes,33
2016-01-19,Yes,9
2016-01-20,Yes,1
2016-01-21,Yes,3
2016-01-22,Yes,2
2016-01-23,Yes,1
2016-01-24,Yes,0
2016-01-25,Yes,0
2016-01-26,Yes,0
2016-01-27,Yes,0
2016-01-28,Yes,0
2016-01-29,Yes,1
2016-01-30,Yes,2
2016-01-31,Yes,5
2016-02-01,Yes,0
2016-02-02,Yes,1
2016-02-03,Yes,6
2016-02-04,Yes,0
2016-02-05,Yes,2
2016-02-06,Yes,1
2016-02-07,Yes,1
2016-02-08,Yes,0
2016-02-09,Yes,0
2016-02-10,Yes,0
2016-02-11,Yes,0
2016-02-12,Yes,0
2016-02-13,Yes,1
2016-02-14,Yes,0
2016-02-15,Yes,0
