date,type,tweet_count
2021-11-03,quote/reply,1
2021-11-04,quote/reply,0
2021-11-05,quote/reply,1
2021-11-06,quote/reply,0
2021-11-07,quote/reply,0
2021-11-08,quote/reply,1
2021-11-09,quote/reply,0
2021-11-10,quote/reply,0
2021-11-11,quote/reply,0
2021-11-12,quote/reply,0
2021-11-13,quote/reply,0
2021-11-14,quote/reply,0
2021-11-15,quote/reply,0
2021-11-16,quote/reply,0
2021-11-17,quote/reply,0
2021-11-18,quote/reply,0
2021-11-19,quote/reply,0
2021-11-20,quote/reply,0
2021-11-21,quote/reply,3
2021-11-22,quote/reply,2
2021-11-23,quote/reply,1
2021-11-24,quote/reply,0
2021-11-25,quote/reply,0
2021-11-26,quote/reply,0
2021-11-27,quote/reply,1
2021-11-28,quote/reply,0
2021-11-29,quote/reply,0
2021-11-30,quote/reply,1
2021-12-01,quote/reply,0
2021-12-02,quote/reply,3
2021-12-03,quote/reply,0
2021-12-04,quote/reply,1
2021-12-05,quote/reply,0
2021-12-06,quote/reply,0
2021-12-07,quote/reply,1
2021-12-08,quote/reply,0
2021-12-09,quote/reply,0
2021-12-10,quote/reply,0
2021-12-11,quote/reply,0
2021-12-12,quote/reply,1
2021-12-13,quote/reply,0
2021-12-14,quote/reply,0
2021-12-15,quote/reply,0
2021-12-16,quote/reply,0
2021-12-17,quote/reply,0
2021-12-18,quote/reply,0
2021-12-19,quote/reply,0
2021-12-20,quote/reply,0
2021-12-21,quote/reply,0
2021-12-22,quote/reply,0
2021-12-23,quote/reply,0
2021-12-24,quote/reply,1
2021-12-25,quote/reply,0
2021-12-26,quote/reply,0
2021-12-27,quote/reply,0
2021-12-28,quote/reply,2
2021-12-29,quote/reply,0
2021-12-30,quote/reply,0
2021-12-31,quote/reply,0
2022-01-01,quote/reply,0
2022-01-02,quote/reply,1
2022-01-03,quote/reply,0
2022-01-04,quote/reply,0
2022-01-05,quote/reply,0
2022-01-06,quote/reply,0
2022-01-07,quote/reply,3
2022-01-08,quote/reply,1
2022-01-09,quote/reply,0
2022-01-10,quote/reply,0
2022-01-11,quote/reply,1
2022-01-12,quote/reply,0
2022-01-13,quote/reply,0
2022-01-14,quote/reply,0
2022-01-15,quote/reply,0
2022-01-16,quote/reply,2
2022-01-17,quote/reply,1
2022-01-18,quote/reply,0
2022-01-19,quote/reply,0
2022-01-20,quote/reply,0
2022-01-21,quote/reply,1
2022-01-22,quote/reply,1
2022-01-23,quote/reply,0
2022-01-24,quote/reply,0
2022-01-25,quote/reply,0
2022-01-26,quote/reply,1
2022-01-27,quote/reply,1
2022-01-28,quote/reply,0
2022-01-29,quote/reply,0
2022-01-30,quote/reply,0
2022-01-31,quote/reply,0
2022-02-01,quote/reply,1
2022-02-02,quote/reply,3
2022-02-03,quote/reply,2
2022-02-04,quote/reply,0
2022-02-05,quote/reply,0
2022-02-06,quote/reply,0
2022-02-07,quote/reply,1
2022-02-08,quote/reply,0
2022-02-09,quote/reply,0
2022-02-10,quote/reply,0
2022-02-11,quote/reply,0
2022-02-12,quote/reply,0
2022-02-13,quote/reply,1
2022-02-14,quote/reply,0
2022-02-15,quote/reply,0
2022-02-16,quote/reply,0
2022-02-17,quote/reply,2
2022-02-18,quote/reply,0
2022-02-19,quote/reply,0
2022-02-20,quote/reply,0
2022-02-21,quote/reply,0
2022-02-22,quote/reply,0
2022-02-23,quote/reply,1
2022-02-24,quote/reply,0
2022-02-25,quote/reply,0
2022-02-26,quote/reply,0
2022-02-27,quote/reply,0
2022-02-28,quote/reply,3
2022-03-01,quote/reply,0
2022-03-02,quote/reply,0
2022-03-03,quote/reply,0
2022-03-04,quote/reply,1
2022-03-05,quote/reply,1
2022-03-06,quote/reply,0
2022-03-07,quote/reply,1
2022-03-08,quote/reply,0
2022-03-09,quote/reply,0
2022-03-10,quote/reply,0
2022-03-11,quote/reply,0
2022-03-12,quote/reply,0
2022-03-13,quote/reply,0
2022-03-14,quote/reply,0
2022-03-15,quote/reply,0
2022-03-16,quote/reply,0
2022-03-17,quote/reply,0
2022-03-18,quote/reply,1
2022-03-19,quote/reply,1
2022-03-20,quote/reply,0
2022-03-21,quote/reply,0
2022-03-22,quote/reply,0
2022-03-23,quote/reply,0
2022-03-24,quote/reply,1
2022-03-25,quote/reply,0
2022-03-26,quote/reply,0
2022-03-27,quote/reply,0
2022-03-28,quote/reply,0
2022-03-29,quote/reply,0
2022-03-30,quote/reply,0
2022-03-31,quote/reply,0
2022-04-01,quote/reply,0
2022-04-02,quote/reply,0
2022-04-03,quote/reply,1
2022-04-04,quote/reply,0
2022-04-05,quote/reply,0
2022-04-06,quote/reply,0
2022-04-07,quote/reply,0
2022-04-08,quote/reply,1
2022-04-09,quote/reply,0
2022-04-10,quote/reply,1
2022-04-11,quote/reply,0
2022-04-12,quote/reply,1
2022-04-13,quote/reply,0
2022-04-14,quote/reply,0
2022-04-15,quote/reply,0
2022-04-16,quote/reply,0
2022-04-17,quote/reply,1
2022-04-18,quote/reply,0
2022-04-19,quote/reply,1
2022-04-20,quote/reply,1
2022-04-21,quote/reply,2
2022-04-22,quote/reply,0
2022-04-23,quote/reply,0
2022-04-24,quote/reply,1
2022-04-25,quote/reply,0
2022-04-26,quote/reply,0
2022-04-27,quote/reply,0
2022-04-28,quote/reply,0
2022-04-29,quote/reply,0
2022-04-30,quote/reply,0
2022-05-01,quote/reply,0
2022-05-02,quote/reply,0
2022-05-03,quote/reply,2
2022-05-04,quote/reply,0
2022-05-05,quote/reply,0
2022-05-06,quote/reply,1
2022-05-07,quote/reply,0
2022-05-08,quote/reply,0
2022-05-09,quote/reply,0
2022-05-10,quote/reply,0
2022-05-11,quote/reply,0
2022-05-12,quote/reply,0
2022-05-13,quote/reply,0
2022-05-14,quote/reply,0
2022-05-15,quote/reply,1
2022-05-16,quote/reply,0
2022-05-17,quote/reply,0
2022-05-18,quote/reply,0
2022-05-19,quote/reply,0
2022-05-20,quote/reply,0
2022-05-21,quote/reply,0
2022-05-22,quote/reply,0
2022-05-23,quote/reply,0
2022-05-24,quote/reply,0
2022-05-25,quote/reply,0
2022-05-26,quote/reply,0
2022-05-27,quote/reply,0
2022-05-28,quote/reply,0
2022-05-29,quote/reply,0
2022-05-30,quote/reply,0
2022-05-31,quote/reply,0
2022-06-01,quote/reply,0
2022-06-02,quote/reply,0
2022-06-03,quote/reply,0
2022-06-04,quote/reply,1
2022-06-05,quote/reply,1
2022-06-06,quote/reply,0
2022-06-07,quote/reply,1
2022-06-08,quote/reply,1
2022-06-09,quote/reply,0
2022-06-10,quote/reply,0
2022-06-11,quote/reply,0
2022-06-12,quote/reply,0
2022-06-13,quote/reply,0
2022-06-14,quote/reply,1
2022-06-15,quote/reply,0
2022-06-16,quote/reply,0
2022-06-17,quote/reply,0
2022-06-18,quote/reply,0
2022-06-19,quote/reply,0
2022-06-20,quote/reply,0
2022-06-21,quote/reply,2
2022-06-22,quote/reply,0
2022-06-23,quote/reply,0
2022-06-24,quote/reply,0
2022-06-25,quote/reply,0
2022-06-26,quote/reply,0
2022-06-27,quote/reply,0
2022-06-28,quote/reply,1
2022-06-29,quote/reply,1
2022-06-30,quote/reply,0
2022-07-01,quote/reply,0
2022-07-02,quote/reply,1
2022-07-03,quote/reply,0
2022-07-04,quote/reply,0
2022-07-05,quote/reply,1
2022-07-06,quote/reply,0
2022-07-07,quote/reply,0
2022-07-08,quote/reply,0
2022-07-09,quote/reply,0
2022-07-10,quote/reply,0
2022-07-11,quote/reply,0
2022-07-12,quote/reply,0
2022-07-13,quote/reply,0
2022-07-14,quote/reply,0
2022-07-15,quote/reply,0
2022-07-16,quote/reply,0
2022-07-17,quote/reply,0
2022-07-18,quote/reply,0
2022-07-19,quote/reply,1
2022-07-20,quote/reply,0
2022-07-21,quote/reply,0
2022-07-22,quote/reply,0
2022-07-23,quote/reply,0
2022-07-24,quote/reply,0
2022-07-25,quote/reply,1
2022-07-26,quote/reply,0
2022-07-27,quote/reply,0
2022-07-28,quote/reply,0
2022-07-29,quote/reply,0
2022-07-30,quote/reply,1
2022-07-31,quote/reply,0
2022-08-01,quote/reply,1
2022-08-02,quote/reply,4
2022-08-03,quote/reply,3
2022-08-04,quote/reply,2
2022-08-05,quote/reply,1
2022-08-06,quote/reply,2
2022-08-07,quote/reply,1
2022-08-08,quote/reply,1
2022-08-09,quote/reply,0
2022-08-10,quote/reply,0
2022-08-11,quote/reply,0
2022-08-12,quote/reply,0
2022-08-13,quote/reply,0
2022-08-14,quote/reply,0
2022-08-15,quote/reply,0
2022-08-16,quote/reply,0
2022-08-17,quote/reply,0
2022-08-18,quote/reply,1
2022-08-19,quote/reply,0
2022-08-20,quote/reply,2
2022-08-21,quote/reply,0
2022-08-22,quote/reply,1
2022-08-23,quote/reply,0
2022-08-24,quote/reply,0
2022-08-25,quote/reply,0
2022-08-26,quote/reply,0
2022-08-27,quote/reply,1
2022-08-28,quote/reply,1
2022-08-29,quote/reply,0
2022-08-30,quote/reply,1
2022-08-31,quote/reply,0
2022-09-01,quote/reply,0
2022-09-02,quote/reply,0
2022-09-03,quote/reply,0
2022-09-04,quote/reply,0
2022-09-05,quote/reply,0
2022-09-06,quote/reply,0
2022-09-07,quote/reply,0
2022-09-08,quote/reply,0
2022-09-09,quote/reply,0
2022-09-10,quote/reply,0
2022-09-11,quote/reply,0
2022-09-12,quote/reply,0
2022-09-13,quote/reply,0
2022-09-14,quote/reply,0
2022-09-15,quote/reply,0
2022-09-16,quote/reply,0
2022-09-17,quote/reply,0
2022-09-18,quote/reply,0
2022-09-19,quote/reply,0
2022-09-20,quote/reply,0
2022-09-21,quote/reply,1
2022-09-22,quote/reply,0
2022-09-23,quote/reply,1
2022-09-24,quote/reply,1
2022-09-25,quote/reply,0
2022-09-26,quote/reply,0
2022-09-27,quote/reply,1
2022-09-28,quote/reply,0
2022-09-29,quote/reply,1
2022-09-30,quote/reply,0
2022-10-01,quote/reply,1
2022-10-02,quote/reply,0
2022-10-03,quote/reply,0
2022-10-04,quote/reply,0
2022-10-05,quote/reply,0
2022-10-06,quote/reply,0
2022-10-07,quote/reply,0
2022-10-08,quote/reply,0
2022-10-09,quote/reply,0
2022-10-10,quote/reply,0
2022-10-11,quote/reply,1
2022-10-12,quote/reply,0
2022-10-13,quote/reply,0
2022-10-14,quote/reply,1
2022-10-15,quote/reply,0
2022-10-16,quote/reply,0
2022-10-17,quote/reply,0
2022-10-18,quote/reply,0
2022-10-19,quote/reply,1
2022-10-20,quote/reply,1
2022-10-21,quote/reply,1
2022-10-22,quote/reply,1
2022-10-23,quote/reply,0
2022-10-24,quote/reply,2
2022-10-25,quote/reply,3
2022-10-26,quote/reply,0
2022-10-27,quote/reply,0
2022-10-28,quote/reply,1
2022-10-29,quote/reply,0
2022-10-30,quote/reply,2
2022-10-31,quote/reply,0
2022-11-01,quote/reply,0
2022-11-02,quote/reply,0
2022-11-03,quote/reply,0
2022-11-04,quote/reply,1
2022-11-05,quote/reply,2
2022-11-06,quote/reply,0
2022-11-07,quote/reply,0
2022-11-08,quote/reply,2
2022-11-09,quote/reply,0
2022-11-10,quote/reply,1
2022-11-11,quote/reply,1
2022-11-12,quote/reply,0
2022-11-13,quote/reply,1
2022-11-14,quote/reply,2
2022-11-15,quote/reply,0
2022-11-16,quote/reply,1
2022-11-17,quote/reply,0
2022-11-18,quote/reply,1
2022-11-19,quote/reply,0
2022-11-20,quote/reply,0
2022-11-21,quote/reply,0
2022-11-22,quote/reply,0
2022-11-23,quote/reply,0
2022-11-24,quote/reply,0
2022-11-25,quote/reply,0
2022-11-26,quote/reply,0
2022-11-27,quote/reply,0
2022-11-28,quote/reply,0
2022-11-29,quote/reply,0
2022-11-30,quote/reply,0
2022-12-01,quote/reply,0
2022-12-02,quote/reply,1
2022-12-03,quote/reply,0
2022-12-04,quote/reply,0
2022-12-05,quote/reply,1
2022-12-06,quote/reply,0
2022-12-07,quote/reply,0
2022-12-08,quote/reply,2
2022-12-09,quote/reply,0
2022-12-10,quote/reply,0
2022-12-11,quote/reply,0
2022-12-12,quote/reply,0
2022-12-13,quote/reply,0
2022-12-14,quote/reply,1
2022-12-15,quote/reply,0
2022-12-16,quote/reply,0
2022-12-17,quote/reply,0
2022-12-18,quote/reply,0
2022-12-19,quote/reply,0
2022-12-20,quote/reply,0
2022-12-21,quote/reply,0
2022-12-22,quote/reply,0
2022-12-23,quote/reply,0
2022-12-24,quote/reply,0
2022-12-25,quote/reply,0
2022-12-26,quote/reply,0
2022-12-27,quote/reply,0
2022-12-28,quote/reply,1
2022-12-29,quote/reply,1
2022-12-30,quote/reply,0
2022-12-31,quote/reply,1
2023-01-01,quote/reply,0
2023-01-02,quote/reply,0
2023-01-03,quote/reply,0
2023-01-04,quote/reply,0
2023-01-05,quote/reply,0
2023-01-06,quote/reply,0
2023-01-07,quote/reply,1
2023-01-08,quote/reply,0
2023-01-09,quote/reply,0
2023-01-10,quote/reply,0
2023-01-11,quote/reply,0
2023-01-12,quote/reply,0
2023-01-13,quote/reply,1
2023-01-14,quote/reply,0
2023-01-15,quote/reply,1
2023-01-16,quote/reply,2
2023-01-17,quote/reply,1
2023-01-18,quote/reply,0
2023-01-19,quote/reply,0
2023-01-20,quote/reply,0
2023-01-21,quote/reply,2
2023-01-22,quote/reply,0
2023-01-23,quote/reply,0
2023-01-24,quote/reply,0
2023-01-25,quote/reply,0
2023-01-26,quote/reply,1
2023-01-27,quote/reply,0
2023-01-28,quote/reply,9
2023-01-29,quote/reply,6
2023-01-30,quote/reply,3
2023-01-31,quote/reply,0
2023-02-01,quote/reply,2
2023-02-02,quote/reply,5
2023-02-03,quote/reply,1
2023-02-04,quote/reply,0
2023-02-05,quote/reply,1
2023-02-06,quote/reply,2
2023-02-07,quote/reply,0
2023-02-08,quote/reply,1
2023-02-09,quote/reply,0
2023-02-10,quote/reply,0
2023-02-11,quote/reply,2
2023-02-12,quote/reply,0
2023-02-13,quote/reply,1
2023-02-14,quote/reply,0
2023-02-15,quote/reply,0
2023-02-16,quote/reply,0
2023-02-17,quote/reply,1
2023-02-18,quote/reply,0
2023-02-19,quote/reply,0
2023-02-20,quote/reply,0
2023-02-21,quote/reply,5
2023-02-22,quote/reply,0
2023-02-23,quote/reply,0
2023-02-24,quote/reply,0
2023-02-25,quote/reply,0
2023-02-26,quote/reply,0
2023-02-27,quote/reply,1
2023-02-28,quote/reply,3
2023-03-01,quote/reply,0
2023-03-02,quote/reply,0
2023-03-03,quote/reply,0
2023-03-04,quote/reply,0
2023-03-05,quote/reply,0
2023-03-06,quote/reply,0
2023-03-07,quote/reply,0
2023-03-08,quote/reply,0
2023-03-09,quote/reply,2
2023-03-10,quote/reply,0
2023-03-11,quote/reply,0
2023-03-12,quote/reply,0
2023-03-13,quote/reply,1
2023-03-14,quote/reply,0
2023-03-15,quote/reply,0
2023-03-16,quote/reply,0
2023-03-17,quote/reply,0
2023-03-18,quote/reply,0
2023-03-19,quote/reply,0
2023-03-20,quote/reply,0
2023-03-21,quote/reply,1
2023-03-22,quote/reply,0
2023-03-23,quote/reply,0
2023-03-24,quote/reply,0
2023-03-25,quote/reply,0
2023-03-26,quote/reply,0
2023-03-27,quote/reply,0
2023-03-28,quote/reply,0
2023-03-29,quote/reply,1
2023-03-30,quote/reply,0
2023-03-31,quote/reply,1
2023-04-01,quote/reply,0
2023-04-02,quote/reply,1
2023-04-03,quote/reply,0
2023-04-04,quote/reply,0
2023-04-05,quote/reply,0
2023-04-06,quote/reply,1
2008-03-27,reply,1
2008-03-28,reply,0
2008-03-29,reply,0
2008-03-30,reply,0
2008-03-31,reply,0
2008-04-01,reply,0
2008-04-02,reply,0
2008-04-03,reply,0
2008-04-04,reply,0
2008-04-05,reply,0
2008-04-06,reply,0
2008-04-07,reply,0
2008-04-08,reply,0
2008-04-09,reply,0
2008-04-10,reply,0
2008-04-11,reply,0
2008-04-12,reply,0
2008-04-13,reply,0
2008-04-14,reply,0
2008-04-15,reply,0
2008-04-16,reply,0
2008-04-17,reply,0
2008-04-18,reply,0
2008-04-19,reply,0
2008-04-20,reply,0
2008-04-21,reply,0
2008-04-22,reply,0
2008-04-23,reply,0
2008-04-24,reply,0
2008-04-25,reply,0
2008-04-26,reply,0
2008-04-27,reply,0
2008-04-28,reply,0
2008-04-29,reply,0
2008-04-30,reply,0
2008-05-01,reply,0
2008-05-02,reply,0
2008-05-03,reply,0
2008-05-04,reply,0
2008-05-05,reply,0
2008-05-06,reply,0
2008-05-07,reply,0
2008-05-08,reply,0
2008-05-09,reply,0
2008-05-10,reply,0
2008-05-11,reply,0
2008-05-12,reply,0
2008-05-13,reply,0
2008-05-14,reply,0
2008-05-15,reply,0
2008-05-16,reply,0
2008-05-17,reply,0
2008-05-18,reply,0
2008-05-19,reply,0
2008-05-20,reply,0
2008-05-21,reply,0
2008-05-22,reply,0
2008-05-23,reply,0
2008-05-24,reply,0
2008-05-25,reply,0
2008-05-26,reply,0
2008-05-27,reply,0
2008-05-28,reply,0
2008-05-29,reply,0
2008-05-30,reply,0
2008-05-31,reply,0
2008-06-01,reply,0
2008-06-02,reply,0
2008-06-03,reply,0
2008-06-04,reply,0
2008-06-05,reply,0
2008-06-06,reply,0
2008-06-07,reply,0
2008-06-08,reply,0
2008-06-09,reply,0
2008-06-10,reply,0
2008-06-11,reply,0
2008-06-12,reply,0
2008-06-13,reply,0
2008-06-14,reply,0
2008-06-15,reply,0
2008-06-16,reply,0
2008-06-17,reply,0
2008-06-18,reply,0
2008-06-19,reply,0
2008-06-20,reply,0
2008-06-21,reply,0
2008-06-22,reply,0
2008-06-23,reply,0
2008-06-24,reply,0
2008-06-25,reply,0
2008-06-26,reply,0
2008-06-27,reply,0
2008-06-28,reply,0
2008-06-29,reply,0
2008-06-30,reply,0
2008-07-01,reply,0
2008-07-02,reply,0
2008-07-03,reply,0
2008-07-04,reply,0
2008-07-05,reply,0
2008-07-06,reply,0
2008-07-07,reply,0
2008-07-08,reply,0
2008-07-09,reply,0
2008-07-10,reply,0
2008-07-11,reply,0
2008-07-12,reply,0
2008-07-13,reply,0
2008-07-14,reply,0
2008-07-15,reply,0
2008-07-16,reply,0
2008-07-17,reply,0
2008-07-18,reply,0
2008-07-19,reply,0
2008-07-20,reply,0
2008-07-21,reply,0
2008-07-22,reply,0
2008-07-23,reply,1
2008-07-24,reply,0
2008-07-25,reply,0
2008-07-26,reply,0
2008-07-27,reply,1
2008-07-28,reply,0
2008-07-29,reply,0
2008-07-30,reply,0
2008-07-31,reply,0
2008-08-01,reply,0
2008-08-02,reply,0
2008-08-03,reply,0
2008-08-04,reply,0
2008-08-05,reply,0
2008-08-06,reply,0
2008-08-07,reply,0
2008-08-08,reply,0
2008-08-09,reply,0
2008-08-10,reply,0
2008-08-11,reply,0
2008-08-12,reply,0
2008-08-13,reply,0
2008-08-14,reply,0
2008-08-15,reply,0
2008-08-16,reply,0
2008-08-17,reply,0
2008-08-18,reply,1
2008-08-19,reply,0
2008-08-20,reply,0
2008-08-21,reply,0
2008-08-22,reply,0
2008-08-23,reply,0
2008-08-24,reply,0
2008-08-25,reply,0
2008-08-26,reply,0
2008-08-27,reply,0
2008-08-28,reply,0
2008-08-29,reply,0
2008-08-30,reply,0
2008-08-31,reply,0
2008-09-01,reply,0
2008-09-02,reply,0
2008-09-03,reply,0
2008-09-04,reply,0
2008-09-05,reply,0
2008-09-06,reply,0
2008-09-07,reply,0
2008-09-08,reply,0
2008-09-09,reply,0
2008-09-10,reply,0
2008-09-11,reply,0
2008-09-12,reply,0
2008-09-13,reply,0
2008-09-14,reply,0
2008-09-15,reply,0
2008-09-16,reply,0
2008-09-17,reply,0
2008-09-18,reply,0
2008-09-19,reply,0
2008-09-20,reply,0
2008-09-21,reply,0
2008-09-22,reply,0
2008-09-23,reply,0
2008-09-24,reply,0
2008-09-25,reply,0
2008-09-26,reply,0
2008-09-27,reply,0
2008-09-28,reply,0
2008-09-29,reply,0
2008-09-30,reply,0
2008-10-01,reply,0
2008-10-02,reply,1
2008-10-03,reply,0
2008-10-04,reply,0
2008-10-05,reply,0
2008-10-06,reply,0
2008-10-07,reply,0
2008-10-08,reply,0
2008-10-09,reply,0
2008-10-10,reply,0
2008-10-11,reply,0
2008-10-12,reply,0
2008-10-13,reply,0
2008-10-14,reply,0
2008-10-15,reply,0
2008-10-16,reply,0
2008-10-17,reply,0
2008-10-18,reply,0
2008-10-19,reply,0
2008-10-20,reply,0
2008-10-21,reply,0
2008-10-22,reply,0
2008-10-23,reply,0
2008-10-24,reply,0
2008-10-25,reply,0
2008-10-26,reply,0
2008-10-27,reply,0
2008-10-28,reply,0
2008-10-29,reply,0
2008-10-30,reply,1
2008-10-31,reply,0
2008-11-01,reply,0
2008-11-02,reply,0
2008-11-03,reply,0
2008-11-04,reply,0
2008-11-05,reply,0
2008-11-06,reply,1
2008-11-07,reply,0
2008-11-08,reply,0
2008-11-09,reply,0
2008-11-10,reply,0
2008-11-11,reply,0
2008-11-12,reply,0
2008-11-13,reply,0
2008-11-14,reply,0
2008-11-15,reply,1
2008-11-16,reply,2
2008-11-17,reply,0
2008-11-18,reply,0
2008-11-19,reply,0
2008-11-20,reply,0
2008-11-21,reply,0
2008-11-22,reply,0
2008-11-23,reply,1
2008-11-24,reply,0
2008-11-25,reply,0
2008-11-26,reply,1
2008-11-27,reply,1
2008-11-28,reply,0
2008-11-29,reply,0
2008-11-30,reply,0
2008-12-01,reply,0
2008-12-02,reply,0
2008-12-03,reply,0
2008-12-04,reply,0
2008-12-05,reply,0
2008-12-06,reply,0
2008-12-07,reply,0
2008-12-08,reply,0
2008-12-09,reply,0
2008-12-10,reply,0
2008-12-11,reply,0
2008-12-12,reply,0
2008-12-13,reply,0
2008-12-14,reply,0
2008-12-15,reply,0
2008-12-16,reply,0
2008-12-17,reply,0
2008-12-18,reply,0
2008-12-19,reply,0
2008-12-20,reply,0
2008-12-21,reply,1
2008-12-22,reply,0
2008-12-23,reply,0
2008-12-24,reply,0
2008-12-25,reply,0
2008-12-26,reply,0
2008-12-27,reply,0
2008-12-28,reply,0
2008-12-29,reply,0
2008-12-30,reply,0
2008-12-31,reply,0
2009-01-01,reply,0
2009-01-02,reply,0
2009-01-03,reply,0
2009-01-04,reply,0
2009-01-05,reply,0
2009-01-06,reply,2
2009-01-07,reply,2
2009-01-08,reply,0
2009-01-09,reply,4
2009-01-10,reply,0
2009-01-11,reply,0
2009-01-12,reply,0
2009-01-13,reply,0
2009-01-14,reply,0
2009-01-15,reply,0
2009-01-16,reply,0
2009-01-17,reply,0
2009-01-18,reply,0
2009-01-19,reply,0
2009-01-20,reply,0
2009-01-21,reply,0
2009-01-22,reply,0
2009-01-23,reply,0
2009-01-24,reply,0
2009-01-25,reply,0
2009-01-26,reply,0
2009-01-27,reply,0
2009-01-28,reply,0
2009-01-29,reply,1
2009-01-30,reply,1
2009-01-31,reply,0
2009-02-01,reply,0
2009-02-02,reply,0
2009-02-03,reply,0
2009-02-04,reply,0
2009-02-05,reply,0
2009-02-06,reply,0
2009-02-07,reply,0
2009-02-08,reply,0
2009-02-09,reply,3
2009-02-10,reply,0
2009-02-11,reply,0
2009-02-12,reply,0
2009-02-13,reply,1
2009-02-14,reply,0
2009-02-15,reply,0
2009-02-16,reply,0
2009-02-17,reply,0
2009-02-18,reply,0
2009-02-19,reply,0
2009-02-20,reply,0
2009-02-21,reply,1
2009-02-22,reply,0
2009-02-23,reply,0
2009-02-24,reply,0
2009-02-25,reply,0
2009-02-26,reply,0
2009-02-27,reply,1
2009-02-28,reply,0
2009-03-01,reply,0
2009-03-02,reply,0
2009-03-03,reply,0
2009-03-04,reply,0
2009-03-05,reply,0
2009-03-06,reply,1
2009-03-07,reply,0
2009-03-08,reply,0
2009-03-09,reply,0
2009-03-10,reply,0
2009-03-11,reply,0
2009-03-12,reply,0
2009-03-13,reply,2
2009-03-14,reply,1
2009-03-15,reply,0
2009-03-16,reply,2
2009-03-17,reply,0
2009-03-18,reply,0
2009-03-19,reply,0
2009-03-20,reply,0
2009-03-21,reply,0
2009-03-22,reply,0
2009-03-23,reply,0
2009-03-24,reply,0
2009-03-25,reply,0
2009-03-26,reply,0
2009-03-27,reply,2
2009-03-28,reply,0
2009-03-29,reply,1
2009-03-30,reply,0
2009-03-31,reply,0
2009-04-01,reply,0
2009-04-02,reply,0
2009-04-03,reply,0
2009-04-04,reply,1
2009-04-05,reply,1
2009-04-06,reply,0
2009-04-07,reply,0
2009-04-08,reply,0
2009-04-09,reply,0
2009-04-10,reply,0
2009-04-11,reply,0
2009-04-12,reply,2
2009-04-13,reply,2
2009-04-14,reply,0
2009-04-15,reply,1
2009-04-16,reply,1
2009-04-17,reply,1
2009-04-18,reply,0
2009-04-19,reply,2
2009-04-20,reply,1
2009-04-21,reply,2
2009-04-22,reply,0
2009-04-23,reply,1
2009-04-24,reply,3
2009-04-25,reply,0
2009-04-26,reply,1
2009-04-27,reply,1
2009-04-28,reply,0
2009-04-29,reply,0
2009-04-30,reply,1
2009-05-01,reply,0
2009-05-02,reply,1
2009-05-03,reply,1
2009-05-04,reply,0
2009-05-05,reply,0
2009-05-06,reply,0
2009-05-07,reply,0
2009-05-08,reply,1
2009-05-09,reply,1
2009-05-10,reply,0
2009-05-11,reply,3
2009-05-12,reply,0
2009-05-13,reply,2
2009-05-14,reply,0
2009-05-15,reply,0
2009-05-16,reply,0
2009-05-17,reply,0
2009-05-18,reply,0
2009-05-19,reply,2
2009-05-20,reply,2
2009-05-21,reply,1
2009-05-22,reply,0
2009-05-23,reply,0
2009-05-24,reply,0
2009-05-25,reply,1
2009-05-26,reply,3
2009-05-27,reply,1
2009-05-28,reply,1
2009-05-29,reply,2
2009-05-30,reply,0
2009-05-31,reply,1
2009-06-01,reply,0
2009-06-02,reply,1
2009-06-03,reply,0
2009-06-04,reply,0
2009-06-05,reply,1
2009-06-06,reply,1
2009-06-07,reply,0
2009-06-08,reply,0
2009-06-09,reply,2
2009-06-10,reply,1
2009-06-11,reply,2
2009-06-12,reply,0
2009-06-13,reply,0
2009-06-14,reply,1
2009-06-15,reply,1
2009-06-16,reply,0
2009-06-17,reply,0
2009-06-18,reply,0
2009-06-19,reply,1
2009-06-20,reply,0
2009-06-21,reply,0
2009-06-22,reply,0
2009-06-23,reply,2
2009-06-24,reply,0
2009-06-25,reply,0
2009-06-26,reply,0
2009-06-27,reply,0
2009-06-28,reply,0
2009-06-29,reply,0
2009-06-30,reply,2
2009-07-01,reply,0
2009-07-02,reply,1
2009-07-03,reply,0
2009-07-04,reply,1
2009-07-05,reply,0
2009-07-06,reply,0
2009-07-07,reply,2
2009-07-08,reply,2
2009-07-09,reply,1
2009-07-10,reply,0
2009-07-11,reply,0
2009-07-12,reply,3
2009-07-13,reply,1
2009-07-14,reply,1
2009-07-15,reply,2
2009-07-16,reply,0
2009-07-17,reply,4
2009-07-18,reply,0
2009-07-19,reply,1
2009-07-20,reply,3
2009-07-21,reply,0
2009-07-22,reply,0
2009-07-23,reply,3
2009-07-24,reply,2
2009-07-25,reply,0
2009-07-26,reply,2
2009-07-27,reply,0
2009-07-28,reply,1
2009-07-29,reply,1
2009-07-30,reply,0
2009-07-31,reply,1
2009-08-01,reply,2
2009-08-02,reply,1
2009-08-03,reply,3
2009-08-04,reply,0
2009-08-05,reply,2
2009-08-06,reply,0
2009-08-07,reply,0
2009-08-08,reply,1
2009-08-09,reply,1
2009-08-10,reply,0
2009-08-11,reply,0
2009-08-12,reply,0
2009-08-13,reply,2
2009-08-14,reply,0
2009-08-15,reply,1
2009-08-16,reply,1
2009-08-17,reply,0
2009-08-18,reply,1
2009-08-19,reply,1
2009-08-20,reply,1
2009-08-21,reply,2
2009-08-22,reply,0
2009-08-23,reply,3
